Decile ID,Decile,Good ID,Good,Expenditures,Expenditures -- margin of error,Share,Share of margin of error,Calculated population size,Average number of persons,Average number of consumer units
,,r028,fish,2640,400,0.7,0.1,411540,3.2,2.09
,,r029,fresh -- chilled or frozen fish -- of which:,900,180,..,..,411540,3.2,2.09
,,r030,codfish,240,80,..,..,411540,3.2,2.09
,,r031,salomonfish,430,110,..,..,411540,3.2,2.09
,,r032,herring,20,10,..,..,411540,3.2,2.09
,,r033,other fish,210,100,..,..,411540,3.2,2.09
,,r034,seafood,350,120,..,..,411540,3.2,2.09
,,r035,caviar -- roes -- other fishproducts,240,50,..,..,411540,3.2,2.09
,,r036,fish and seafood dishes,1020,240,0.3,0.1,411540,3.2,2.09
,,r037,fish and seafood - unspecified,..,..,..,..,411540,3.2,2.09
,,r038,milk -- cheese and eggs,7030,440,1.9,0.1,411540,3.2,2.09
,,r039,milk (fat >=1 --5%),320,70,..,..,411540,3.2,2.09
,,r040,low fat milk (fat <1 --5%),1280,130,..,..,411540,3.2,2.09
,,r041,preserved milk,50,30,..,..,411540,3.2,2.09
,,r042,yoghurt and sour milk,1230,130,..,..,411540,3.2,2.09
,,r043,cream -- sour cream (fat>=29%),380,60,..,..,411540,3.2,2.09
,,r044,cream -- sour cream (fat<29%),400,50,..,..,411540,3.2,2.09
,,r045,cheese (fat >=17%),1600,200,0.4,0.1,411540,3.2,2.09
,,r046,cheese (fat <17%),1230,170,..,..,411540,3.2,2.09
,,r047,eggs,500,60,..,..,411540,3.2,2.09
,,r048,milk -- cheese -- eggs - ospec,..,..,..,..,411540,3.2,2.09
,,r049,oils and fats,970,100,..,..,411540,3.2,2.09
,,r050,butter,340,60,..,..,411540,3.2,2.09
,,r051,margarine (fat>=40%),260,40,..,..,411540,3.2,2.09
,,r052,margarine (fat<40%),150,30,..,..,411540,3.2,2.09
,,r053,olive oil -- cooking oil -- mayonnaise,210,50,..,..,411540,3.2,2.09
,,r054,fruit and berries,3640,330,1.0,0.1,411540,3.2,2.09
,,r055,apples,490,80,..,..,411540,3.2,2.09
,,r056,pears,140,30,..,..,411540,3.2,2.09
,,r057,bananas,610,70,..,..,411540,3.2,2.09
,,r058,citrus fruits,490,60,..,..,411540,3.2,2.09
,,r059,other fresh fruit,490,110,..,..,411540,3.2,2.09
,,r060,dried fruit,650,100,..,..,411540,3.2,2.09
,,r061,berries,560,120,..,..,411540,3.2,2.09
,,r062,preserved fruit and fruit based products,120,40,..,..,411540,3.2,2.09
,,r063,others fruit and berries,100,60,..,..,411540,3.2,2.09
,,r064,vegetables,4950,370,1.3,0.1,411540,3.2,2.09
,,r065,leaf and stem vegetables,600,80,..,..,411540,3.2,2.09
,,r066,cabbages -- fresh,170,30,..,..,411540,3.2,2.09
,,r067,vegetables cultivated for their fruit -- fresh ,1730,150,0.5,0.1,411540,3.2,2.09
,,r068,onion -- leek -- fresh,300,110,..,..,411540,3.2,2.09
,,r069,mashrooms -- fresh,100,40,..,..,411540,3.2,2.09
,,r070,soups -- vegetabledishes,670,90,..,..,411540,3.2,2.09
,,r071,root crops,250,40,..,..,411540,3.2,2.09
,,r072,potatoes,510,80,..,..,411540,3.2,2.09
,,r073,products of potatoes (french fries -- mashed potatoes),510,90,..,..,411540,3.2,2.09
,,r074,vegetables - unspecified,130,90,..,..,411540,3.2,2.09
,,r075,sugar and sweets,4040,380,1.1,0.1,411540,3.2,2.09
,,r076,sugar -- jam -- honey -- chocolate and confectionery,210,50,..,..,411540,3.2,2.09
,,r077,jams -- marmelade,220,40,..,..,411540,3.2,2.09
,,r078,ice cream,890,160,..,..,411540,3.2,2.09
,,r079,other suger products,2720,290,0.7,0.1,411540,3.2,2.09
,,r080,sauces -- condiments,850,100,..,..,411540,3.2,2.09
,,r081,salt -- spices and culinary herbs,430,70,..,..,411540,3.2,2.09
,,r082,baby food -- dietary preparations -- baker´s yeast and other food preparations,330,60,..,..,411540,3.2,2.09
,,r083,snacks,550,80,..,..,411540,3.2,2.09
,,r084,unspec provisions,2510,1480,0.7,0.4,411540,3.2,2.09
,,r085,non alcoholic beverages,3410,310,0.9,0.1,411540,3.2,2.09
,,r086,fruit- and vegetable juices,700,100,..,..,411540,3.2,2.09
,,r087,soft drinks,1390,170,..,..,411540,3.2,2.09
,,r088,mineral or spring waters,280,60,..,..,411540,3.2,2.09
,,r089,coffee,810,150,..,..,411540,3.2,2.09
,,r090,tee,190,50,..,..,411540,3.2,2.09
,,r091,cacao,50,20,..,..,411540,3.2,2.09
,,r092,dinner out,16640,3160,4.0,0.6,411540,3.2,2.09
,,r093,alcoholic beverages (with low-strength beer),5880,1630,1.4,0.3,411540,3.2,2.09
,,r094,tobacco ,1900,510,0.6,0.2,411540,3.2,2.09
,,r095,consumer goods,8990,1010,2.3,0.3,411540,3.2,2.09
,,r096,personal hygiene,5750,920,1.4,0.2,411540,3.2,2.09
,,r097,other consumption purposes,3230,350,0.9,0.1,411540,3.2,2.09
,,r098,domestic services,20830,2180,5.5,0.5,411540,3.2,2.09
,,r099,childminding,3820,680,1.0,0.2,411540,3.2,2.09
,,r100,charge of skill -- other insurance,8950,1000,2.5,0.2,411540,3.2,2.09
,,r101,other services,8060,1930,2.0,0.4,411540,3.2,2.09
,,r102,clothing and footwear,22480,3560,5.4,0.8,411540,3.2,2.09
,,r103,clothing,18970,3160,4.5,0.7,411540,3.2,2.09
,,r104, outdoor clothes,5230,2050,1.2,0.5,411540,3.2,2.09
,,r105,other clothes,9790,1860,2.3,0.4,411540,3.2,2.09
,,r106,underwear,2280,500,0.5,0.1,411540,3.2,2.09
,,r107,accessoarer -- hats -- caps -- gloves etc.,820,240,0.2,0.1,411540,3.2,2.09
,,r108,footwear,3480,970,0.9,0.2,411540,3.2,2.09
,,r109,housing,82900,4000,22.4,1.1,411540,3.2,2.09
,,r110,actual rentals for housing (incl. garage),21790,4050,6.3,1.3,411540,3.2,2.09
,,r111,reparations,9440,2380,2.2,0.5,411540,3.2,2.09
,,r112,householder´s comprehensive insurance,2700,190,0.8,0.1,411540,3.2,2.09
,,r113,services associates with housing ,6180,690,1.6,0.2,411540,3.2,2.09
,,r114,electicity -- gas and other fuels ,13540,1180,3.8,0.4,411540,3.2,2.09
,,r115,interests (gross),21790,2640,5.7,0.7,411540,3.2,2.09
,,r116,furnishings -- household equipment and routine maintenance of the house,23470,3190,5.8,0.7,411540,3.2,2.09
,,r117,furniture and furnishings -- carpets and other floor coverings,10800,2110,2.7,0.5,411540,3.2,2.09
,,r118,textile,2230,730,0.5,0.2,411540,3.2,2.09
,,r119,household applience,10440,1650,2.6,0.4,411540,3.2,2.09
,,r120,health and hospital services,9280,2300,2.4,0.6,411540,3.2,2.09
,,r121,transport,79460,11410,18.3,2.1,411540,3.2,2.09
,,r122,purchase of new motor-cars,32810,10020,6.6,1.9,411540,3.2,2.09
,,r123,purchase of other vehicles,3320,3100,..,..,411540,3.2,2.09
,,r124,operation of motor-cars,34030,4250,8.7,0.8,411540,3.2,2.09
,,r125,interests (motorcars - gross) -- licence duty,2770,380,0.7,0.1,411540,3.2,2.09
,,r126,operation of other vehicles,1240,550,0.3,0.1,411540,3.2,2.09
,,r127,interests (other vehicles - gross) -- licence duty (other vehicles),80,50,..,..,411540,3.2,2.09
,,r128,services of transport,5220,1610,1.2,0.4,411540,3.2,2.09
,,r129,leisure time and culture,70790,6270,17.7,1.1,411540,3.2,2.09
,,r130,weekend cottage,3850,1090,1.1,0.4,411540,3.2,2.09
,,r131,radio and tv,4240,840,1.0,0.2,411540,3.2,2.09
,,r132,sport and hobby,8580,1910,2.1,0.4,411540,3.2,2.09
,,r133,watch -- camera -- photographic and cinematographic equipment,2320,600,0.6,0.1,411540,3.2,2.09
,,r134,holidays -- hotels,18260,3040,4.5,0.7,411540,3.2,2.09
,,r135,other spare time,11590,2820,2.7,0.5,411540,3.2,2.09
,,r136,entertainment,2030,590,0.5,0.1,411540,3.2,2.09
,,r137,books -- newspapers -- television taxes,12430,960,3.3,0.2,411540,3.2,2.09
,,r138,mobiltelephone (callcharge and subscription fee),3250,450,0.8,0.1,411540,3.2,2.09
,,r139,telephone (callcharge and subscription fee),4230,280,1.2,0.1,411540,3.2,2.09
D10,decil 10,r001,total expenditures,458830,22640,100.0,0.0,411910,3.2,2.12
,,r002,food,47810,2590,11.3,0.6,411910,3.2,2.12
,,r003,bread and cereals,7580,510,1.8,0.1,411910,3.2,2.12
,,r004,rice and products of rice -- of which:,260,50,..,..,411910,3.2,2.12
,,r005,rice,130,40,..,..,411910,3.2,2.12
,,r006,products of rice,130,30,..,..,411910,3.2,2.12
,,r007,pasta products,670,90,..,..,411910,3.2,2.12
,,r008,flour -- grain,1080,150,..,..,411910,3.2,2.12
,,r009,bread -- of which:,3240,250,0.8,0.1,411910,3.2,2.12
,,r010,hard bread,480,70,..,..,411910,3.2,2.12
,,r011,soft white bread,770,120,..,..,411910,3.2,2.12
,,r012,soft brown bread,600,80,..,..,411910,3.2,2.12
,,r013,soft light bread,980,120,..,..,411910,3.2,2.12
,,r014,bread unspecified,410,80,..,..,411910,3.2,2.12
,,r015,pastry-cook products,2340,310,0.5,0.1,411910,3.2,2.12
,,r016,meat,9980,1080,2.3,0.2,411910,3.2,2.12
,,r017,fresh -- chilled or frozen meat of bovine animals,1850,280,0.4,0.1,411910,3.2,2.12
,,r018,fresh -- chilled or frozen meat of pig,1820,740,0.4,0.1,411910,3.2,2.12
,,r019,fresh -- chilled or frozen meat of sheep and goat,350,180,..,..,411910,3.2,2.12
,,r020,fresh -- chilled or frozen meat of poultry,1090,180,..,..,411910,3.2,2.12
,,r021,dried -- salted or smoked meat and edible meat offal,80,40,..,..,411910,3.2,2.12
,,r022,dried -- salted or smoked meat of pig,1970,260,0.5,0.1,411910,3.2,2.12
,,r023,dried -- salted or smoked other meats,320,100,..,..,411910,3.2,2.12
,,r024,meat -- sausages and meat of sandwiches,1300,160,..,..,411910,3.2,2.12
,,r025,pastry -- cured meats and provisions,560,250,..,..,411910,3.2,2.12
,,r026,meatdishes,420,100,..,..,411910,3.2,2.12
,,r027,meat - unspecified,230,190,..,..,411910,3.2,2.12
,,r028,fish,2890,360,0.7,0.1,411910,3.2,2.12
,,r029,fresh -- chilled or frozen fish -- of which:,1060,220,0.3,0.1,411910,3.2,2.12
,,r030,codfish,220,80,..,..,411910,3.2,2.12
,,r031,salomonfish,490,130,..,..,411910,3.2,2.12
,,r032,herring,..,..,..,..,411910,3.2,2.12
,,r033,other fish,300,120,..,..,411910,3.2,2.12
,,r034,seafood,560,150,..,..,411910,3.2,2.12
,,r035,caviar -- roes -- other fishproducts,270,60,..,..,411910,3.2,2.12
,,r036,fish and seafood dishes,960,190,..,..,411910,3.2,2.12
,,r037,fish and seafood - unspecified,..,..,..,..,411910,3.2,2.12
,,r038,milk -- cheese and eggs,7570,460,1.8,0.1,411910,3.2,2.12
,,r039,milk (fat >=1 --5%),340,70,..,..,411910,3.2,2.12
,,r040,low fat milk (fat <1 --5%),1320,130,..,..,411910,3.2,2.12
,,r041,preserved milk,20,10,..,..,411910,3.2,2.12
,,r042,yoghurt and sour milk,1500,160,0.4,0.1,411910,3.2,2.12
,,r043,cream -- sour cream (fat>=29%),350,50,..,..,411910,3.2,2.12
,,r044,cream -- sour cream (fat<29%),540,70,..,..,411910,3.2,2.12
,,r045,cheese (fat >=17%),1820,200,0.4,0.1,411910,3.2,2.12
,,r046,cheese (fat <17%),1170,170,..,..,411910,3.2,2.12
,,r047,eggs,520,60,..,..,411910,3.2,2.12
,,r048,milk -- cheese -- eggs - ospec,..,..,..,..,411910,3.2,2.12
,,r049,oils and fats,1070,120,..,..,411910,3.2,2.12
,,r050,butter,350,60,..,..,411910,3.2,2.12
,,r051,margarine (fat>=40%),250,40,..,..,411910,3.2,2.12
,,r052,margarine (fat<40%),180,30,..,..,411910,3.2,2.12
,,r053,olive oil -- cooking oil -- mayonnaise,290,80,..,..,411910,3.2,2.12
,,r054,fruit and berries,4170,390,1.0,0.1,411910,3.2,2.12
,,r055,apples,560,90,..,..,411910,3.2,2.12
,,r056,pears,180,40,..,..,411910,3.2,2.12
,,r057,bananas,690,70,..,..,411910,3.2,2.12
,,r058,citrus fruits,670,100,..,..,411910,3.2,2.12
,,r059,other fresh fruit,610,120,..,..,411910,3.2,2.12
,,r060,dried fruit,690,120,..,..,411910,3.2,2.12
,,r061,berries,550,120,..,..,411910,3.2,2.12
,,r062,preserved fruit and fruit based products,130,30,..,..,411910,3.2,2.12
,,r063,others fruit and berries,100,40,..,..,411910,3.2,2.12
,,r064,vegetables,5520,480,1.3,0.1,411910,3.2,2.12
,,r065,leaf and stem vegetables,750,100,..,..,411910,3.2,2.12
,,r066,cabbages -- fresh,190,40,..,..,411910,3.2,2.12
,,r067,vegetables cultivated for their fruit -- fresh ,2040,210,0.5,0.1,411910,3.2,2.12
,,r068,onion -- leek -- fresh,280,40,..,..,411910,3.2,2.12
,,r069,mashrooms -- fresh,160,70,..,..,411910,3.2,2.12
,,r070,soups -- vegetabledishes,810,120,..,..,411910,3.2,2.12
,,r071,root crops,260,50,..,..,411910,3.2,2.12
,,r072,potatoes,520,70,..,..,411910,3.2,2.12
,,r073,products of potatoes (french fries -- mashed potatoes),350,70,..,..,411910,3.2,2.12
,,r074,vegetables - unspecified,170,80,..,..,411910,3.2,2.12
,,r075,sugar and sweets,4110,360,1.0,0.1,411910,3.2,2.12
,,r076,sugar -- jam -- honey -- chocolate and confectionery,210,50,..,..,411910,3.2,2.12
,,r077,jams -- marmelade,230,50,..,..,411910,3.2,2.12
,,r078,ice cream,930,160,..,..,411910,3.2,2.12
,,r079,other suger products,2740,280,0.6,0.1,411910,3.2,2.12
,,r080,sauces -- condiments,810,100,..,..,411910,3.2,2.12
,,r081,salt -- spices and culinary herbs,510,100,..,..,411910,3.2,2.12
,,r082,baby food -- dietary preparations -- baker´s yeast and other food preparations,460,80,..,..,411910,3.2,2.12
,,r083,snacks,520,90,..,..,411910,3.2,2.12
,,r084,unspec provisions,2590,1060,0.6,0.3,411910,3.2,2.12
,,r085,non alcoholic beverages,3660,310,0.9,0.1,411910,3.2,2.12
,,r086,fruit- and vegetable juices,780,110,..,..,411910,3.2,2.12
,,r087,soft drinks,1370,180,..,..,411910,3.2,2.12
,,r088,mineral or spring waters,360,80,..,..,411910,3.2,2.12
,,r089,coffee,870,150,..,..,411910,3.2,2.12
,,r090,tee,220,60,..,..,411910,3.2,2.12
,,r091,cacao,50,20,..,..,411910,3.2,2.12
,,r092,dinner out,19680,2910,4.3,0.6,411910,3.2,2.12
,,r093,alcoholic beverages (with low-strength beer),4880,840,1.1,0.2,411910,3.2,2.12
,,r094,tobacco ,1680,460,0.4,0.1,411910,3.2,2.12
,,r095,consumer goods,8670,890,1.9,0.2,411910,3.2,2.12
,,r096,personal hygiene,4970,680,1.1,0.2,411910,3.2,2.12
,,r097,other consumption purposes,3700,450,0.8,0.1,411910,3.2,2.12
,,r098,domestic services,23430,3170,5.1,0.6,411910,3.2,2.12
,,r099,childminding,3300,670,0.7,0.2,411910,3.2,2.12
,,r100,charge of skill -- other insurance,9210,870,2.1,0.2,411910,3.2,2.12
,,r101,other services,10930,2850,2.2,0.5,411910,3.2,2.12
,,r102,clothing and footwear,26900,3970,5.5,0.7,411910,3.2,2.12
,,r103,clothing,20970,3150,4.3,0.6,411910,3.2,2.12
,,r104, outdoor clothes,4740,1350,0.9,0.2,411910,3.2,2.12
,,r105,other clothes,12430,2060,2.6,0.4,411910,3.2,2.12
,,r106,underwear,1970,460,0.4,0.1,411910,3.2,2.12
,,r107,accessoarer -- hats -- caps -- gloves etc.,740,240,0.2,0.1,411910,3.2,2.12
,,r108,footwear,5920,1550,1.2,0.3,411910,3.2,2.12
,,r109,housing,90100,5280,21.4,1.2,411910,3.2,2.12
,,r110,actual rentals for housing (incl. garage),18260,4350,4.7,1.3,411910,3.2,2.12
,,r111,reparations,9040,3100,1.9,0.6,411910,3.2,2.12
,,r112,householder´s comprehensive insurance,3210,200,0.8,0.1,411910,3.2,2.12
,,r113,services associates with housing ,6410,680,1.6,0.2,411910,3.2,2.12
,,r114,electicity -- gas and other fuels ,15930,1340,3.9,0.4,411910,3.2,2.12
,,r115,interests (gross),27350,3350,6.1,0.7,411910,3.2,2.12
,,r116,furnishings -- household equipment and routine maintenance of the house,27650,4130,5.7,0.7,411910,3.2,2.12
,,r117,furniture and furnishings -- carpets and other floor coverings,13230,2800,2.7,0.5,411910,3.2,2.12
,,r118,textile,2640,800,0.6,0.2,411910,3.2,2.12
,,r119,household applience,11780,2440,2.4,0.4,411910,3.2,2.12
,,r120,health and hospital services,8610,1710,1.8,0.3,411910,3.2,2.12
,,r121,transport,89890,10720,18.1,1.7,411910,3.2,2.12
,,r122,purchase of new motor-cars,41280,9000,7.2,1.5,411910,3.2,2.12
,,r123,purchase of other vehicles,3340,2120,0.7,0.5,411910,3.2,2.12
,,r124,operation of motor-cars,35040,4460,7.9,0.8,411910,3.2,2.12
,,r125,interests (motorcars - gross) -- licence duty,2740,310,0.7,0.1,411910,3.2,2.12
,,r126,operation of other vehicles,2060,850,0.5,0.2,411910,3.2,2.12
,,r127,interests (other vehicles - gross) -- licence duty (other vehicles),..,..,..,..,411910,3.2,2.12
,,r128,services of transport,5010,1120,1.1,0.2,411910,3.2,2.12
,,r129,leisure time and culture,97280,9540,20.6,1.5,411910,3.2,2.12
,,r130,weekend cottage,8080,2300,1.8,0.5,411910,3.2,2.12
,,r131,radio and tv,6310,1270,1.3,0.3,411910,3.2,2.12
,,r132,sport and hobby,12710,3840,2.7,0.9,411910,3.2,2.12
,,r133,watch -- camera -- photographic and cinematographic equipment,2230,820,0.4,0.1,411910,3.2,2.12
,,r134,holidays -- hotels,27710,4380,5.7,0.8,411910,3.2,2.12
,,r135,other spare time,18850,6070,3.6,0.9,411910,3.2,2.12
,,r136,entertainment,2330,660,0.5,0.2,411910,3.2,2.12
,,r137,books -- newspapers -- television taxes,11370,910,2.7,0.3,411910,3.2,2.12
,,r138,mobiltelephone (callcharge and subscription fee),3370,530,0.8,0.1,411910,3.2,2.12
,,r139,telephone (callcharge and subscription fee),4320,270,1.1,0.1,411910,3.2,2.12
TOT,all households,r001,total expenditures,267740,6310,100.0,0.0,3988100,2.1,1.59
,,r002,food,30420,850,12.5,0.4,3988100,2.1,1.59
,,r003,bread and cereals,5070,170,2.1,0.1,3988100,2.1,1.59
,,r004,rice and products of rice -- of which:,220,20,..,..,3988100,2.1,1.59
,,r005,rice,110,20,..,..,3988100,2.1,1.59
,,r006,products of rice,120,20,..,..,3988100,2.1,1.59
,,r007,pasta products,380,30,..,..,3988100,2.1,1.59
,,r008,flour -- grain,690,60,..,..,3988100,2.1,1.59
,,r009,bread -- of which:,2200,70,..,..,3988100,2.1,1.59
,,r010,hard bread,320,20,..,..,3988100,2.1,1.59
,,r011,soft white bread,480,30,..,..,3988100,2.1,1.59
,,r012,soft brown bread,410,30,..,..,3988100,2.1,1.59
,,r013,soft light bread,600,30,..,..,3988100,2.1,1.59
,,r014,bread unspecified,390,30,..,..,3988100,2.1,1.59
,,r015,pastry-cook products,1580,100,..,..,3988100,2.1,1.59
,,r016,meat,6010,280,2.4,0.1,3988100,2.1,1.59
,,r017,fresh -- chilled or frozen meat of bovine animals,840,70,..,..,3988100,2.1,1.59
,,r018,fresh -- chilled or frozen meat of pig,1200,160,0.5,0.1,3988100,2.1,1.59
,,r019,fresh -- chilled or frozen meat of sheep and goat,130,30,..,..,3988100,2.1,1.59
,,r020,fresh -- chilled or frozen meat of poultry,570,50,..,..,3988100,2.1,1.59
,,r021,dried -- salted or smoked meat and edible meat offal,30,10,..,..,3988100,2.1,1.59
,,r022,dried -- salted or smoked meat of pig,1250,80,..,..,3988100,2.1,1.59
,,r023,dried -- salted or smoked other meats,250,70,..,..,3988100,2.1,1.59
,,r024,meat -- sausages and meat of sandwiches,970,80,..,..,3988100,2.1,1.59
,,r025,pastry -- cured meats and provisions,310,40,..,..,3988100,2.1,1.59
,,r026,meatdishes,350,40,..,..,3988100,2.1,1.59
,,r027,meat - unspecified,110,30,..,..,3988100,2.1,1.59
,,r028,fish,1880,140,0.8,0.1,3988100,2.1,1.59
,,r029,fresh -- chilled or frozen fish -- of which:,660,60,..,..,3988100,2.1,1.59
,,r030,codfish,170,20,..,..,3988100,2.1,1.59
,,r031,salomonfish,280,40,..,..,3988100,2.1,1.59
,,r032,herring,20,10,..,..,3988100,2.1,1.59
,,r033,other fish,190,40,..,..,3988100,2.1,1.59
,,r034,seafood,290,60,..,..,3988100,2.1,1.59
,,r035,caviar -- roes -- other fishproducts,160,20,..,..,3988100,2.1,1.59
,,r036,fish and seafood dishes,730,100,..,..,3988100,2.1,1.59
,,r037,fish and seafood - unspecified,..,..,..,..,3988100,2.1,1.59
,,r038,milk -- cheese and eggs,4960,160,2.1,0.1,3988100,2.1,1.59
,,r039,milk (fat >=1 --5%),300,30,..,..,3988100,2.1,1.59
,,r040,low fat milk (fat <1 --5%),890,40,..,..,3988100,2.1,1.59
,,r041,preserved milk,30,10,..,..,3988100,2.1,1.59
,,r042,yoghurt and sour milk,840,50,..,..,3988100,2.1,1.59
,,r043,cream -- sour cream (fat>=29%),240,20,..,..,3988100,2.1,1.59
,,r044,cream -- sour cream (fat<29%),310,20,..,..,3988100,2.1,1.59
,,r045,cheese (fat >=17%),1250,70,..,..,3988100,2.1,1.59
,,r046,cheese (fat <17%),720,50,..,..,3988100,2.1,1.59
,,r047,eggs,390,20,..,..,3988100,2.1,1.59
,,r048,milk -- cheese -- eggs - ospec,..,..,..,..,3988100,2.1,1.59
,,r049,oils and fats,770,40,..,..,3988100,2.1,1.59
,,r050,butter,250,20,..,..,3988100,2.1,1.59
,,r051,margarine (fat>=40%),210,20,..,..,3988100,2.1,1.59
,,r052,margarine (fat<40%),130,10,..,..,3988100,2.1,1.59
,,r053,olive oil -- cooking oil -- mayonnaise,180,20,..,..,3988100,2.1,1.59
,,r054,fruit and berries,2630,120,1.1,0.1,3988100,2.1,1.59
,,r055,apples,340,30,..,..,3988100,2.1,1.59
,,r056,pears,120,10,..,..,3988100,2.1,1.59
,,r057,bananas,470,40,..,..,3988100,2.1,1.59
,,r058,citrus fruits,420,30,..,..,3988100,2.1,1.59
,,r059,other fresh fruit,340,30,..,..,3988100,2.1,1.59
,,r060,dried fruit,430,40,..,..,3988100,2.1,1.59
,,r061,berries,350,40,..,..,3988100,2.1,1.59
,,r062,preserved fruit and fruit based products,90,10,..,..,3988100,2.1,1.59
,,r063,others fruit and berries,70,20,..,..,3988100,2.1,1.59
,,r064,vegetables,3370,140,1.4,0.1,3988100,2.1,1.59
,,r065,leaf and stem vegetables,400,30,..,..,3988100,2.1,1.59
,,r066,cabbages -- fresh,130,10,..,..,3988100,2.1,1.59
,,r067,vegetables cultivated for their fruit -- fresh ,1150,60,..,..,3988100,2.1,1.59
,,r068,onion -- leek -- fresh,180,20,..,..,3988100,2.1,1.59
,,r069,mashrooms -- fresh,60,10,..,..,3988100,2.1,1.59
,,r070,soups -- vegetabledishes,520,40,..,..,3988100,2.1,1.59
,,r071,root crops,180,20,..,..,3988100,2.1,1.59
,,r072,potatoes,340,20,..,..,3988100,2.1,1.59
,,r073,products of potatoes (french fries -- mashed potatoes),330,30,..,..,3988100,2.1,1.59
,,r074,vegetables - unspecified,70,20,..,..,3988100,2.1,1.59
,,r075,sugar and sweets,2840,110,1.2,0.1,3988100,2.1,1.59
,,r076,sugar -- jam -- honey -- chocolate and confectionery,190,20,..,..,3988100,2.1,1.59
,,r077,jams -- marmelade,170,20,..,..,3988100,2.1,1.59
,,r078,ice cream,570,40,..,..,3988100,2.1,1.59
,,r079,other suger products,1910,90,..,..,3988100,2.1,1.59
,,r080,sauces -- condiments,510,30,..,..,3988100,2.1,1.59
,,r081,salt -- spices and culinary herbs,310,20,..,..,3988100,2.1,1.59
,,r082,baby food -- dietary preparations -- baker´s yeast and other food preparations,280,20,..,..,3988100,2.1,1.59
,,r083,snacks,330,30,..,..,3988100,2.1,1.59
,,r084,unspec provisions,1440,340,0.5,0.1,3988100,2.1,1.59
,,r085,non alcoholic beverages,2500,100,1.1,0.1,3988100,2.1,1.59
,,r086,fruit- and vegetable juices,460,30,..,..,3988100,2.1,1.59
,,r087,soft drinks,990,60,..,..,3988100,2.1,1.59
,,r088,mineral or spring waters,200,20,..,..,3988100,2.1,1.59
,,r089,coffee,660,50,..,..,3988100,2.1,1.59
,,r090,tee,150,20,..,..,3988100,2.1,1.59
,,r091,cacao,40,10,..,..,3988100,2.1,1.59
,,r092,dinner out,10250,810,3.6,0.3,3988100,2.1,1.59
,,r093,alcoholic beverages (with low-strength beer),3560,390,1.3,0.1,3988100,2.1,1.59
,,r094,tobacco ,1860,210,0.8,0.1,3988100,2.1,1.59
,,r095,consumer goods,5560,290,2.1,0.1,3988100,2.1,1.59
,,r096,personal hygiene,3300,230,1.2,0.1,3988100,2.1,1.59
,,r097,other consumption purposes,2250,130,0.9,0.1,3988100,2.1,1.59
,,r098,domestic services,12390,840,4.3,0.3,3988100,2.1,1.59
,,r099,childminding,1530,120,..,..,3988100,2.1,1.59
,,r100,charge of skill -- other insurance,4990,210,1.9,0.1,3988100,2.1,1.59
,,r101,other services,5860,790,1.9,0.3,3988100,2.1,1.59
,,r102,clothing and footwear,13380,1080,4.3,0.3,3988100,2.1,1.59
,,r103,clothing,11090,970,3.5,0.3,3988100,2.1,1.59
,,r104, outdoor clothes,2460,560,0.7,0.2,3988100,2.1,1.59
,,r105,other clothes,6320,620,2.0,0.2,3988100,2.1,1.59
,,r106,underwear,1360,170,0.5,0.1,3988100,2.1,1.59
,,r107,accessoarer -- hats -- caps -- gloves etc.,430,70,..,..,3988100,2.1,1.59
,,r108,footwear,2280,340,0.8,0.1,3988100,2.1,1.59
,,r109,housing,65800,1650,28.9,0.7,3988100,2.1,1.59
,,r110,actual rentals for housing (incl. garage),30000,1610,16.2,0.9,3988100,2.1,1.59
,,r111,reparations,4850,770,1.4,0.2,3988100,2.1,1.59
,,r112,householder´s comprehensive insurance,1940,80,..,..,3988100,2.1,1.59
,,r113,services associates with housing ,3780,250,1.5,0.1,3988100,2.1,1.59
,,r114,electicity -- gas and other fuels ,9330,410,3.7,0.2,3988100,2.1,1.59
,,r115,interests (gross),11680,820,3.7,0.3,3988100,2.1,1.59
,,r116,furnishings -- household equipment and routine maintenance of the house,14790,1140,4.8,0.3,3988100,2.1,1.59
,,r117,furniture and furnishings -- carpets and other floor coverings,7110,840,2.2,0.2,3988100,2.1,1.59
,,r118,textile,1580,400,0.5,0.1,3988100,2.1,1.59
,,r119,household applience,6100,490,2.1,0.2,3988100,2.1,1.59
,,r120,health and hospital services,6000,780,2.1,0.3,3988100,2.1,1.59
,,r121,transport,48850,3110,15.8,0.9,3988100,2.1,1.59
,,r122,purchase of new motor-cars,18890,2570,4.7,0.6,3988100,2.1,1.59
,,r123,purchase of other vehicles,..,..,..,..,3988100,2.1,1.59
,,r124,operation of motor-cars,21780,1400,7.7,0.4,3988100,2.1,1.59
,,r125,interests (motorcars - gross) -- licence duty,1860,110,..,..,3988100,2.1,1.59
,,r126,operation of other vehicles,1270,360,0.4,0.1,3988100,2.1,1.59
,,r127,interests (other vehicles - gross) -- licence duty (other vehicles),80,60,..,..,3988100,2.1,1.59
,,r128,services of transport,4140,460,1.7,0.2,3988100,2.1,1.59
,,r129,leisure time and culture,49280,1910,17.7,0.5,3988100,2.1,1.59
,,r130,weekend cottage,2690,370,0.9,0.1,3988100,2.1,1.59
,,r131,radio and tv,3180,320,1.1,0.1,3988100,2.1,1.59
,,r132,sport and hobby,5350,750,1.6,0.2,3988100,2.1,1.59
